pid,timestamp,STEP#count#weekdays_morning,STEP#count#weekdays_afternoon,STEP#count#weekdays_evening,STEP#count#weekdays_night,STEP#count#weekends_morning,STEP#count#weekends_afternoon,STEP#count#weekends_evening,STEP#count#weekends_night
96,2021-08-27,,,87.0,,,,,
96,2021-08-27,,,,1.0,,,,
96,2021-08-28,,,,,,463.0,,
96,2021-08-28,,,,,,,1844.0,
96,2021-08-29,,,,,,63.0,,
96,2021-08-29,,,,,,,33.0,
96,2021-08-30,82.0,,,,,,,
96,2021-08-30,,535.0,,,,,,
96,2021-08-30,,,346.0,,,,,
96,2021-08-31,844.0,,,,,,,
96,2021-08-31,,8.0,,,,,,
96,2021-08-31,,,597.0,,,,,
96,2021-09-01,1190.0,,,,,,,
96,2021-09-01,,1994.0,,,,,,
96,2021-09-01,,,265.0,,,,,
96,2021-09-01,,,,9.0,,,,
96,2021-09-02,,747.0,,,,,,
96,2021-09-02,,,363.0,,,,,
96,2021-09-03,,112.0,,,,,,
96,2021-09-03,,,1.0,,,,,
96,2021-09-04,,,,,,1937.0,,
96,2021-09-04,,,,,,,1648.0,
96,2021-09-04,,,,,,,,1.0
96,2021-09-05,,,,,51.0,,,
96,2021-09-05,,,,,,,,219.0
96,2021-09-07,196.0,,,,,,,
96,2021-09-07,,909.0,,,,,,
96,2021-09-07,,,1634.0,,,,,
96,2021-09-08,1496.0,,,,,,,
96,2021-09-08,,1148.0,,,,,,
96,2021-09-08,,,813.0,,,,,
96,2021-09-09,,,1788.0,,,,,
96,2021-09-10,634.0,,,,,,,
96,2021-09-10,,142.0,,,,,,
96,2021-09-10,,,1480.0,,,,,
96,2021-09-11,,,,,351.0,,,
96,2021-09-11,,,,,,361.0,,
96,2021-09-11,,,,,,,,4.0
96,2021-09-12,,,,,,275.0,,
96,2021-09-12,,,,,,,366.0,
96,2021-09-13,1416.0,,,,,,,
96,2021-09-13,,1928.0,,,,,,
96,2021-09-13,,,2552.0,,,,,
96,2021-09-14,2147.0,,,,,,,
96,2021-09-14,,201.0,,,,,,
96,2021-09-15,,799.0,,,,,,
96,2021-09-15,,,886.0,,,,,
96,2021-09-16,,1035.0,,,,,,
96,2021-09-16,,,981.0,,,,,
96,2021-09-17,1220.0,,,,,,,
96,2021-09-17,,124.0,,,,,,
96,2021-09-17,,,1.0,,,,,
96,2021-09-18,,,,,15.0,,,
96,2021-09-19,,,,,,649.0,,
96,2021-09-19,,,,,,,364.0,
96,2021-09-20,887.0,,,,,,,
96,2021-09-20,,414.0,,,,,,
96,2021-09-20,,,133.0,,,,,
96,2021-09-22,,243.0,,,,,,
96,2021-09-22,,,26.0,,,,,
96,2021-09-23,,1631.0,,,,,,
96,2021-09-23,,,1002.0,,,,,
96,2021-09-24,4.0,,,,,,,
96,2021-09-24,,555.0,,,,,,
96,2021-09-24,,,737.0,,,,,
96,2021-09-25,,,,,15.0,,,
96,2021-09-25,,,,,,551.0,,
96,2021-09-26,,,,,,,315.0,
96,2021-09-27,843.0,,,,,,,
96,2021-09-27,,1769.0,,,,,,
96,2021-09-27,,,409.0,,,,,
96,2021-09-27,,,,13.0,,,,
96,2021-09-28,797.0,,,,,,,
96,2021-09-28,,,1404.0,,,,,
96,2021-09-29,54.0,,,,,,,
96,2021-09-29,,131.0,,,,,,
96,2021-09-29,,,787.0,,,,,
96,2021-09-30,480.0,,,,,,,
96,2021-09-30,,126.0,,,,,,
96,2021-09-30,,,,5.0,,,,
96,2021-10-01,,982.0,,,,,,
96,2021-10-01,,,476.0,,,,,
96,2021-10-02,,,,,12.0,,,
96,2021-10-02,,,,,,692.0,,
96,2021-10-02,,,,,,,268.0,
96,2021-10-03,,,,,339.0,,,
96,2021-10-03,,,,,,197.0,,
96,2021-10-03,,,,,,,797.0,
96,2021-10-04,916.0,,,,,,,
96,2021-10-04,,1603.0,,,,,,
96,2021-10-04,,,15.0,,,,,
96,2021-10-05,614.0,,,,,,,
96,2021-10-05,,1156.0,,,,,,
96,2021-10-05,,,455.0,,,,,
96,2021-10-05,,,,7.0,,,,
96,2021-10-06,1229.0,,,,,,,
96,2021-10-06,,1736.0,,,,,,
96,2021-10-06,,,442.0,,,,,
96,2021-10-07,348.0,,,,,,,
96,2021-10-07,,907.0,,,,,,
96,2021-10-07,,,835.0,,,,,
96,2021-10-08,,414.0,,,,,,
96,2021-10-08,,,404.0,,,,,
96,2021-10-10,,,,,91.0,,,
96,2021-10-10,,,,,,91.0,,
96,2021-10-10,,,,,,,52.0,
96,2021-10-10,,,,,,,,7.0
96,2021-10-11,920.0,,,,,,,
96,2021-10-11,,402.0,,,,,,
96,2021-10-12,1015.0,,,,,,,
96,2021-10-12,,841.0,,,,,,
96,2021-10-12,,,674.0,,,,,
96,2021-10-13,1219.0,,,,,,,
96,2021-10-13,,1435.0,,,,,,
96,2021-10-13,,,1021.0,,,,,
96,2021-10-14,772.0,,,,,,,
96,2021-10-14,,,1375.0,,,,,
96,2021-10-15,1453.0,,,,,,,
96,2021-10-15,,2481.0,,,,,,
96,2021-10-15,,,774.0,,,,,
96,2021-10-16,,,,,,13.0,,
96,2021-10-16,,,,,,,10.0,
96,2021-10-17,,,,,937.0,,,
96,2021-10-17,,,,,,5.0,,
96,2021-10-18,1084.0,,,,,,,
96,2021-10-18,,2068.0,,,,,,
96,2021-10-18,,,550.0,,,,,
96,2021-10-19,363.0,,,,,,,
96,2021-10-19,,377.0,,,,,,
96,2021-10-19,,,1577.0,,,,,
96,2021-10-20,1051.0,,,,,,,
96,2021-10-20,,98.0,,,,,,
96,2021-10-20,,,1074.0,,,,,
96,2021-10-21,,856.0,,,,,,
96,2021-10-21,,,504.0,,,,,
96,2021-10-22,686.0,,,,,,,
96,2021-10-22,,1136.0,,,,,,
96,2021-10-22,,,523.0,,,,,
96,2021-10-23,,,,,,887.0,,
96,2021-10-23,,,,,,,629.0,
96,2021-10-24,,,,,11.0,,,
96,2021-10-24,,,,,,4.0,,
96,2021-10-25,1980.0,,,,,,,
96,2021-10-25,,694.0,,,,,,
96,2021-10-25,,,1038.0,,,,,
96,2021-10-26,,824.0,,,,,,
96,2021-10-26,,,732.0,,,,,
96,2021-10-27,1756.0,,,,,,,
96,2021-10-27,,262.0,,,,,,
96,2021-10-27,,,1541.0,,,,,
96,2021-10-28,2395.0,,,,,,,
96,2021-10-28,,905.0,,,,,,
96,2021-10-28,,,392.0,,,,,
96,2021-10-29,,1018.0,,,,,,
96,2021-10-30,,,,,,1.0,,
96,2021-10-30,,,,,,,8.0,
96,2021-10-31,,,,,13.0,,,
96,2021-10-31,,,,,,1376.0,,
96,2021-10-31,,,,,,,161.0,
96,2021-11-01,1493.0,,,,,,,
96,2021-11-01,,34.0,,,,,,
96,2021-11-01,,,1252.0,,,,,
96,2021-11-02,1387.0,,,,,,,
96,2021-11-02,,595.0,,,,,,
96,2021-11-02,,,618.0,,,,,
96,2021-11-03,321.0,,,,,,,
96,2021-11-03,,2905.0,,,,,,
96,2021-11-03,,,1238.0,,,,,
96,2021-11-04,68.0,,,,,,,
96,2021-11-04,,796.0,,,,,,
96,2021-11-04,,,843.0,,,,,
96,2021-11-05,1266.0,,,,,,,
96,2021-11-05,,947.0,,,,,,
96,2021-11-05,,,1898.0,,,,,
96,2021-11-06,,,,,474.0,,,
96,2021-11-06,,,,,,1181.0,,
96,2021-11-06,,,,,,,958.0,
96,2021-11-06,,,,,,,,4.0
96,2021-11-07,,,,,603.0,,,
96,2021-11-07,,,,,,245.0,,
96,2021-11-07,,,,,,,582.0,
96,2021-11-08,1108.0,,,,,,,
96,2021-11-08,,576.0,,,,,,
96,2021-11-08,,,1662.0,,,,,
96,2021-11-09,1090.0,,,,,,,
96,2021-11-09,,527.0,,,,,,
96,2021-11-09,,,655.0,,,,,
96,2021-11-10,1468.0,,,,,,,
96,2021-11-10,,1161.0,,,,,,
96,2021-11-10,,,170.0,,,,,
96,2021-11-11,2321.0,,,,,,,
96,2021-11-11,,943.0,,,,,,
96,2021-11-11,,,1425.0,,,,,
96,2021-11-12,1426.0,,,,,,,
96,2021-11-12,,663.0,,,,,,
96,2021-11-12,,,1109.0,,,,,
96,2021-11-13,,,,,,21.0,,
96,2021-11-13,,,,,,,1.0,
96,2021-11-14,,,,,16.0,,,
96,2021-11-14,,,,,,533.0,,
96,2021-11-14,,,,,,,2.0,
96,2021-11-15,1453.0,,,,,,,
96,2021-11-15,,654.0,,,,,,
96,2021-11-15,,,711.0,,,,,
96,2021-11-16,,221.0,,,,,,
96,2021-11-16,,,723.0,,,,,
96,2021-11-17,1.0,,,,,,,
96,2021-11-17,,345.0,,,,,,
96,2021-11-17,,,226.0,,,,,
96,2021-11-17,,,,9.0,,,,
96,2021-11-18,1146.0,,,,,,,
96,2021-11-18,,638.0,,,,,,
96,2021-11-18,,,674.0,,,,,
96,2021-11-19,737.0,,,,,,,
96,2021-11-19,,1103.0,,,,,,
96,2021-11-21,,,,,857.0,,,
96,2021-11-21,,,,,,1184.0,,
96,2021-11-21,,,,,,,712.0,
96,2021-11-22,1284.0,,,,,,,
96,2021-11-22,,516.0,,,,,,
96,2021-11-22,,,644.0,,,,,
96,2021-11-23,,162.0,,,,,,
96,2021-11-24,515.0,,,,,,,
96,2021-11-24,,1563.0,,,,,,
96,2021-11-24,,,482.0,,,,,
96,2021-11-25,1483.0,,,,,,,
96,2021-11-25,,2925.0,,,,,,
96,2021-11-25,,,690.0,,,,,
96,2021-11-25,,,,1.0,,,,
96,2021-11-26,1346.0,,,,,,,
96,2021-11-26,,2672.0,,,,,,
96,2021-11-26,,,1212.0,,,,,
96,2021-11-26,,,,1.0,,,,
96,2021-11-27,,,,,,86.0,,
96,2021-11-27,,,,,,,119.0,
96,2021-11-28,,,,,,281.0,,
96,2021-11-28,,,,,,,211.0,
96,2021-11-29,1563.0,,,,,,,
96,2021-11-29,,302.0,,,,,,
96,2021-11-29,,,402.0,,,,,
96,2021-11-30,32.0,,,,,,,
96,2021-11-30,,76.0,,,,,,
96,2021-11-30,,,847.0,,,,,
96,2021-12-01,1079.0,,,,,,,
96,2021-12-01,,314.0,,,,,,
96,2021-12-01,,,752.0,,,,,
96,2021-12-02,,505.0,,,,,,
96,2021-12-02,,,703.0,,,,,
96,2021-12-03,1105.0,,,,,,,
96,2021-12-03,,182.0,,,,,,
96,2021-12-03,,,819.0,,,,,
96,2021-12-04,,,,,522.0,,,
96,2021-12-04,,,,,,193.0,,
96,2021-12-04,,,,,,,2.0,
96,2021-12-04,,,,,,,,24.0
96,2021-12-05,,,,,247.0,,,
96,2021-12-05,,,,,,873.0,,
96,2021-12-05,,,,,,,16.0,
96,2021-12-05,,,,,,,,1.0
96,2021-12-06,1373.0,,,,,,,
96,2021-12-06,,8.0,,,,,,
96,2021-12-06,,,840.0,,,,,
96,2021-12-06,,,,1.0,,,,
96,2021-12-07,1355.0,,,,,,,
96,2021-12-07,,366.0,,,,,,
96,2021-12-07,,,387.0,,,,,
96,2021-12-08,1806.0,,,,,,,
96,2021-12-08,,1000.0,,,,,,
97,2021-08-15,,,,,8.0,,,
97,2021-08-15,,,,,,1354.0,,
97,2021-08-15,,,,,,,132.0,
97,2021-08-16,,426.0,,,,,,
97,2021-08-17,,2627.0,,,,,,
97,2021-08-17,,,245.0,,,,,
97,2021-08-18,814.0,,,,,,,
97,2021-08-18,,1662.0,,,,,,
97,2021-08-18,,,464.0,,,,,
97,2021-08-19,,,571.0,,,,,
97,2021-08-20,1914.0,,,,,,,
97,2021-08-20,,2152.0,,,,,,
97,2021-08-20,,,1897.0,,,,,
97,2021-08-20,,,,2.0,,,,
97,2021-08-21,,,,,,704.0,,
97,2021-08-22,,,,,,1400.0,,
97,2021-08-22,,,,,,,2360.0,
97,2021-08-23,1023.0,,,,,,,
97,2021-08-23,,4382.0,,,,,,
97,2021-08-23,,,387.0,,,,,
97,2021-08-24,11.0,,,,,,,
97,2021-08-24,,,987.0,,,,,
97,2021-08-24,,,,5.0,,,,
97,2021-08-25,,678.0,,,,,,
97,2021-08-25,,,1687.0,,,,,
97,2021-08-26,2217.0,,,,,,,
97,2021-08-26,,2920.0,,,,,,
97,2021-08-26,,,15.0,,,,,
97,2021-08-26,,,,6.0,,,,
97,2021-08-27,756.0,,,,,,,
97,2021-08-27,,631.0,,,,,,
97,2021-08-27,,,1352.0,,,,,
97,2021-08-28,,,,,1124.0,,,
97,2021-08-28,,,,,,1537.0,,
97,2021-08-28,,,,,,,4.0,
97,2021-08-28,,,,,,,,5.0
97,2021-08-29,,,,,,490.0,,
97,2021-08-29,,,,,,,1.0,
97,2021-08-30,,5363.0,,,,,,
97,2021-08-30,,,1731.0,,,,,
97,2021-08-31,,1378.0,,,,,,
97,2021-08-31,,,2544.0,,,,,
97,2021-09-01,,4800.0,,,,,,
97,2021-09-01,,,286.0,,,,,
97,2021-09-02,,27.0,,,,,,
97,2021-09-02,,,693.0,,,,,
97,2021-09-03,,775.0,,,,,,
97,2021-09-03,,,2544.0,,,,,
97,2021-09-04,,,,,322.0,,,
97,2021-09-04,,,,,,1659.0,,
97,2021-09-04,,,,,,,1369.0,
97,2021-09-04,,,,,,,,12.0
97,2021-09-05,,,,,1.0,,,
97,2021-09-05,,,,,,7.0,,
97,2021-09-05,,,,,,,,7.0
97,2021-09-07,,,17.0,,,,,
97,2021-09-08,717.0,,,,,,,
97,2021-09-08,,3840.0,,,,,,
97,2021-09-08,,,927.0,,,,,
97,2021-09-09,,272.0,,,,,,
97,2021-09-09,,,611.0,,,,,
97,2021-09-10,692.0,,,,,,,
97,2021-09-10,,583.0,,,,,,
97,2021-09-10,,,1147.0,,,,,
97,2021-09-11,,,,,171.0,,,
97,2021-09-11,,,,,,2519.0,,
97,2021-09-11,,,,,,,326.0,
97,2021-09-12,,,,,,892.0,,
97,2021-09-13,,4792.0,,,,,,
97,2021-09-13,,,537.0,,,,,
97,2021-09-16,,874.0,,,,,,
97,2021-09-16,,,1397.0,,,,,
97,2021-09-17,1890.0,,,,,,,
97,2021-09-17,,640.0,,,,,,
97,2021-09-17,,,,4.0,,,,
97,2021-09-18,,,,,,,9.0,
97,2021-09-19,,,,,,630.0,,
97,2021-09-19,,,,,,,2806.0,
97,2021-09-20,,195.0,,,,,,
97,2021-09-20,,,417.0,,,,,
97,2021-09-20,,,,3.0,,,,
97,2021-09-21,487.0,,,,,,,
97,2021-09-21,,1649.0,,,,,,
97,2021-09-21,,,,32.0,,,,
97,2021-09-22,139.0,,,,,,,
97,2021-09-22,,1484.0,,,,,,
97,2021-09-22,,,103.0,,,,,
97,2021-09-25,,,,,,2766.0,,
97,2021-09-28,,2524.0,,,,,,
97,2021-09-28,,,68.0,,,,,
97,2021-10-01,,753.0,,,,,,
97,2021-10-01,,,411.0,,,,,
97,2021-10-02,,,,,16.0,,,
97,2021-10-02,,,,,,1745.0,,
97,2021-10-04,7.0,,,,,,,
97,2021-10-04,,707.0,,,,,,
97,2021-10-04,,,4.0,,,,,
97,2021-10-05,10.0,,,,,,,
97,2021-10-05,,,,5.0,,,,
97,2021-10-07,,2768.0,,,,,,
97,2021-10-07,,,1435.0,,,,,
97,2021-10-10,,,,,,12.0,,
97,2021-10-10,,,,,,,264.0,
97,2021-10-13,,1808.0,,,,,,
97,2021-10-13,,,16.0,,,,,
97,2021-10-14,34.0,,,,,,,
97,2021-10-14,,,28.0,,,,,
97,2021-10-14,,,,32.0,,,,
97,2021-10-15,1009.0,,,,,,,
97,2021-10-15,,2766.0,,,,,,
97,2021-10-15,,,104.0,,,,,
97,2021-10-16,,,,,,33.0,,
97,2021-10-16,,,,,,,29.0,
97,2021-10-17,,,,,,,,10.0
97,2021-10-18,,,152.0,,,,,
97,2021-10-19,,14.0,,,,,,
97,2021-10-19,,,,4.0,,,,
97,2021-10-20,,,,6.0,,,,
97,2021-10-22,,19.0,,,,,,
97,2021-10-22,,,218.0,,,,,
97,2021-10-25,,4694.0,,,,,,
97,2021-10-28,,1284.0,,,,,,
97,2021-10-28,,,1476.0,,,,,
97,2021-10-29,104.0,,,,,,,
97,2021-10-29,,,,18.0,,,,
97,2021-10-31,,,,,,1317.0,,
97,2021-10-31,,,,,,,26.0,
97,2021-11-01,1.0,,,,,,,
97,2021-11-03,,1553.0,,,,,,
97,2021-11-03,,,1878.0,,,,,
97,2021-11-04,,,,1.0,,,,
97,2021-11-06,,,,,,2.0,,
97,2021-11-06,,,,,,,579.0,
97,2021-11-07,,,,,,223.0,,
97,2021-11-07,,,,,,,497.0,
97,2021-11-07,,,,,,,,376.0
97,2021-11-08,,,,3.0,,,,
97,2021-11-09,1.0,,,,,,,
97,2021-11-09,,1727.0,,,,,,
97,2021-11-09,,,25.0,,,,,
97,2021-11-11,,130.0,,,,,,
97,2021-11-11,,,98.0,,,,,
97,2021-11-12,,1104.0,,,,,,
97,2021-11-12,,,412.0,,,,,
97,2021-11-13,,,,,,286.0,,
97,2021-11-13,,,,,,,,1150.0
97,2021-11-15,,1.0,,,,,,
97,2021-11-15,,,9.0,,,,,
97,2021-11-16,1055.0,,,,,,,
97,2021-11-16,,145.0,,,,,,
97,2021-11-16,,,118.0,,,,,
97,2021-11-16,,,,6.0,,,,
97,2021-11-17,736.0,,,,,,,
97,2021-11-17,,,,9.0,,,,
98,2021-08-14,,,,,,,6.0,
98,2021-08-17,462.0,,,,,,,
98,2021-08-17,,401.0,,,,,,
98,2021-08-19,,,32.0,,,,,
98,2021-08-20,386.0,,,,,,,
98,2021-08-20,,606.0,,,,,,
98,2021-08-20,,,1753.0,,,,,
98,2021-08-23,,645.0,,,,,,
98,2021-08-25,,321.0,,,,,,
98,2021-08-26,108.0,,,,,,,
98,2021-08-26,,856.0,,,,,,
98,2021-08-26,,,58.0,,,,,
98,2021-08-27,1.0,,,,,,,
98,2021-08-27,,,,18.0,,,,
98,2021-08-29,,,,,,181.0,,
98,2021-08-31,,601.0,,,,,,
98,2021-09-01,288.0,,,,,,,
98,2021-09-01,,1399.0,,,,,,
98,2021-09-01,,,439.0,,,,,
98,2021-09-03,,94.0,,,,,,
98,2021-09-03,,,176.0,,,,,
98,2021-09-04,,,,,58.0,,,
98,2021-09-04,,,,,,,693.0,
98,2021-09-04,,,,,,,,4.0
98,2021-09-05,,,,,,,,107.0
98,2021-09-07,,269.0,,,,,,
98,2021-09-07,,,820.0,,,,,
98,2021-09-10,,484.0,,,,,,
98,2021-09-10,,,1560.0,,,,,
98,2021-09-13,,1012.0,,,,,,
98,2021-09-13,,,2655.0,,,,,
98,2021-09-14,,,,9.0,,,,
98,2021-09-16,,694.0,,,,,,
98,2021-09-16,,,4849.0,,,,,
98,2021-09-17,,205.0,,,,,,
98,2021-09-17,,,153.0,,,,,
98,2021-09-17,,,,1.0,,,,
98,2021-09-19,,,,,,894.0,,
98,2021-09-19,,,,,,,135.0,
98,2021-09-19,,,,,,,,17.0
98,2021-09-22,5.0,,,,,,,
98,2021-09-22,,1300.0,,,,,,
98,2021-09-25,,,,,1419.0,,,
98,2021-09-25,,,,,,161.0,,
98,2021-09-28,,685.0,,,,,,
98,2021-09-28,,,1154.0,,,,,
98,2021-10-01,343.0,,,,,,,
98,2021-10-01,,281.0,,,,,,
98,2021-10-04,98.0,,,,,,,
98,2021-10-04,,575.0,,,,,,
98,2021-10-04,,,569.0,,,,,
98,2021-10-05,,,,276.0,,,,
98,2021-10-07,,65.0,,,,,,
98,2021-10-07,,,5202.0,,,,,
98,2021-10-09,,,,,26.0,,,
98,2021-10-09,,,,,,1968.0,,
98,2021-10-09,,,,,,,4.0,
98,2021-10-09,,,,,,,,207.0
98,2021-10-10,,,,,99.0,,,
98,2021-10-10,,,,,,6602.0,,
98,2021-10-10,,,,,,,,142.0
98,2021-10-11,15.0,,,,,,,
98,2021-10-13,,672.0,,,,,,
98,2021-10-13,,,32.0,,,,,
98,2021-10-14,314.0,,,,,,,
98,2021-10-14,,2923.0,,,,,,
98,2021-10-14,,,1113.0,,,,,
98,2021-10-15,,,,839.0,,,,
98,2021-10-19,,450.0,,,,,,
98,2021-10-19,,,1.0,,,,,
98,2021-10-20,,1128.0,,,,,,
98,2021-10-20,,,302.0,,,,,
98,2021-10-22,,1120.0,,,,,,
98,2021-10-22,,,530.0,,,,,
98,2021-10-24,,,,,100.0,,,
98,2021-10-24,,,,,,722.0,,
98,2021-10-24,,,,,,,964.0,
98,2021-10-25,,586.0,,,,,,
98,2021-10-25,,,76.0,,,,,
98,2021-10-27,312.0,,,,,,,
98,2021-10-28,377.0,,,,,,,
98,2021-10-28,,1489.0,,,,,,
98,2021-10-28,,,942.0,,,,,
98,2021-10-29,,,,65.0,,,,
98,2021-10-30,,,,,,952.0,,
98,2021-10-30,,,,,,,492.0,
98,2021-10-31,,,,,29.0,,,
98,2021-10-31,,,,,,1.0,,
98,2021-10-31,,,,,,,561.0,
98,2021-10-31,,,,,,,,10.0
98,2021-11-01,,,,13.0,,,,
98,2021-11-06,,,,,,392.0,,
98,2021-11-06,,,,,,,76.0,
98,2021-11-08,,,278.0,,,,,
98,2021-11-09,204.0,,,,,,,
98,2021-11-09,,495.0,,,,,,
98,2021-11-09,,,104.0,,,,,
98,2021-11-09,,,,5.0,,,,
98,2021-11-11,47.0,,,,,,,
98,2021-11-11,,528.0,,,,,,
98,2021-11-12,254.0,,,,,,,
98,2021-11-12,,,50.0,,,,,
98,2021-11-15,,708.0,,,,,,
98,2021-11-15,,,19.0,,,,,
98,2021-11-16,,,,33.0,,,,
98,2021-11-18,38.0,,,,,,,
99,2021-08-15,,,,,,52.0,,
99,2021-08-15,,,,,,,52.0,
99,2021-08-16,25.0,,,,,,,
99,2021-08-16,,20.0,,,,,,
99,2021-08-16,,,52.0,,,,,
99,2021-08-17,42.0,,,,,,,
99,2021-08-17,,1573.0,,,,,,
99,2021-08-17,,,507.0,,,,,
99,2021-08-17,,,,14.0,,,,
99,2021-08-19,,49.0,,,,,,
99,2021-08-19,,,,43.0,,,,
99,2021-08-20,21.0,,,,,,,
99,2021-08-20,,238.0,,,,,,
99,2021-08-20,,,18.0,,,,,
99,2021-08-20,,,,12.0,,,,
99,2021-08-21,,,,,151.0,,,
99,2021-08-21,,,,,,,25.0,
99,2021-08-21,,,,,,,,1.0
99,2021-08-22,,,,,60.0,,,
99,2021-08-22,,,,,,223.0,,
99,2021-08-22,,,,,,,24.0,
99,2021-08-23,4.0,,,,,,,
99,2021-08-23,,39.0,,,,,,
99,2021-08-23,,,7.0,,,,,
99,2021-08-24,16.0,,,,,,,
99,2021-08-24,,,78.0,,,,,
99,2021-08-25,,7.0,,,,,,
99,2021-08-25,,,30.0,,,,,
99,2021-08-26,8.0,,,,,,,
99,2021-08-26,,22.0,,,,,,
99,2021-08-26,,,52.0,,,,,
99,2021-08-27,,13.0,,,,,,
99,2021-08-27,,,11.0,,,,,
99,2021-08-28,,,,,,594.0,,
99,2021-08-28,,,,,,,49.0,
99,2021-08-29,,,,,7.0,,,
99,2021-08-29,,,,,,574.0,,
99,2021-08-30,,12.0,,,,,,
99,2021-08-31,,11.0,,,,,,
99,2021-09-01,648.0,,,,,,,
99,2021-09-01,,314.0,,,,,,
99,2021-09-01,,,25.0,,,,,
99,2021-09-02,,19.0,,,,,,
99,2021-09-03,,1.0,,,,,,
99,2021-09-03,,,511.0,,,,,
99,2021-09-03,,,,34.0,,,,
99,2021-09-04,,,,,,24.0,,
99,2021-09-04,,,,,,,930.0,
99,2021-09-04,,,,,,,,9.0
99,2021-09-05,,,,,172.0,,,
99,2021-09-05,,,,,,,11.0,
99,2021-09-05,,,,,,,,10.0
99,2021-09-06,,,49.0,,,,,
99,2021-09-07,12.0,,,,,,,
99,2021-09-07,,28.0,,,,,,
99,2021-09-07,,,89.0,,,,,
99,2021-09-08,,17.0,,,,,,
99,2021-09-08,,,55.0,,,,,
99,2021-09-09,,51.0,,,,,,
99,2021-09-09,,,591.0,,,,,
99,2021-09-10,,70.0,,,,,,
99,2021-09-10,,,7.0,,,,,
99,2021-09-11,,,,,,40.0,,
99,2021-09-12,,,,,,32.0,,
99,2021-09-12,,,,,,,55.0,
99,2021-09-13,18.0,,,,,,,
99,2021-09-13,,24.0,,,,,,
99,2021-09-13,,,43.0,,,,,
99,2021-09-15,,25.0,,,,,,
99,2021-09-15,,,92.0,,,,,
99,2021-09-16,63.0,,,,,,,
99,2021-09-16,,677.0,,,,,,
99,2021-09-16,,,45.0,,,,,
99,2021-09-17,369.0,,,,,,,
99,2021-09-17,,,36.0,,,,,
99,2021-09-17,,,,19.0,,,,
99,2021-09-19,,,,,,394.0,,
99,2021-09-19,,,,,,,56.0,
99,2021-09-20,,25.0,,,,,,
99,2021-09-20,,,776.0,,,,,
99,2021-09-21,,33.0,,,,,,
99,2021-09-21,,,40.0,,,,,
99,2021-09-22,6.0,,,,,,,
99,2021-09-22,,34.0,,,,,,
99,2021-09-22,,,40.0,,,,,
99,2021-09-22,,,,1.0,,,,
99,2021-09-23,1.0,,,,,,,
99,2021-09-23,,18.0,,,,,,
99,2021-09-23,,,21.0,,,,,
99,2021-09-23,,,,32.0,,,,
99,2021-09-25,,,,,81.0,,,
99,2021-09-25,,,,,,415.0,,
99,2021-09-25,,,,,,,11.0,
99,2021-09-26,,,,,,19.0,,
99,2021-09-26,,,,,,,68.0,
99,2021-09-27,18.0,,,,,,,
99,2021-09-27,,626.0,,,,,,
99,2021-09-27,,,19.0,,,,,
99,2021-09-27,,,,5.0,,,,
99,2021-09-28,,25.0,,,,,,
99,2021-09-29,,14.0,,,,,,
99,2021-09-30,,20.0,,,,,,
99,2021-09-30,,,22.0,,,,,
99,2021-10-01,,134.0,,,,,,
99,2021-10-01,,,16.0,,,,,
99,2021-10-02,,,,,,22.0,,
99,2021-10-02,,,,,,,95.0,
99,2021-10-03,,,,,,24.0,,
99,2021-10-03,,,,,,,27.0,
99,2021-10-04,,76.0,,,,,,
99,2021-10-06,,89.0,,,,,,
99,2021-10-06,,,29.0,,,,,
99,2021-10-06,,,,52.0,,,,
99,2021-10-07,,,16.0,,,,,
99,2021-10-09,,,,,,5.0,,
99,2021-10-09,,,,,,,46.0,
99,2021-10-10,,,,,,48.0,,
99,2021-10-10,,,,,,,21.0,
99,2021-10-10,,,,,,,,113.0
99,2021-10-11,27.0,,,,,,,
99,2021-10-11,,38.0,,,,,,
99,2021-10-11,,,15.0,,,,,
99,2021-10-11,,,,87.0,,,,
99,2021-10-12,70.0,,,,,,,
99,2021-10-12,,5.0,,,,,,
99,2021-10-12,,,8.0,,,,,
99,2021-10-12,,,,26.0,,,,
99,2021-10-13,4.0,,,,,,,
99,2021-10-13,,33.0,,,,,,
99,2021-10-13,,,48.0,,,,,
99,2021-10-14,916.0,,,,,,,
99,2021-10-14,,2.0,,,,,,
99,2021-10-14,,,,10.0,,,,
99,2021-10-15,,63.0,,,,,,
99,2021-10-15,,,15.0,,,,,
99,2021-10-16,,,,,1.0,,,
99,2021-10-16,,,,,,27.0,,
99,2021-10-16,,,,,,,16.0,
99,2021-10-16,,,,,,,,38.0
99,2021-10-17,,,,,,256.0,,
99,2021-10-18,,3326.0,,,,,,
99,2021-10-19,,9.0,,,,,,
99,2021-10-20,,,37.0,,,,,
99,2021-10-21,77.0,,,,,,,
99,2021-10-21,,43.0,,,,,,
99,2021-10-21,,,15.0,,,,,
99,2021-10-22,53.0,,,,,,,
99,2021-10-22,,847.0,,,,,,
99,2021-10-22,,,1449.0,,,,,
99,2021-10-23,,,,,23.0,,,
99,2021-10-23,,,,,,259.0,,
99,2021-10-23,,,,,,,172.0,
99,2021-10-23,,,,,,,,33.0
99,2021-10-24,,,,,42.0,,,
99,2021-10-24,,,,,,,,106.0
99,2021-10-25,,89.0,,,,,,
99,2021-10-25,,,75.0,,,,,
99,2021-10-26,,,38.0,,,,,
